AA,AUA,America/Aruba
ZA,KIW,Africa/Lusaka
ZA,LUN,Africa/Lusaka
ZA,LVI,Africa/Lusaka
ZA,MFU,Africa/Lusaka
ZA,NLA,Africa/Lusaka
ZA,SLI,America/Los_Angeles
ZA,ZKB,Africa/Lusaka
ZI,BFO,Africa/Harare
ZI,BUQ,Africa/Harare
ZI,GWE,Africa/Harare
ZI,HRE,Africa/Harare
ZI,KAB,Africa/Harare
ZI,MVZ,Africa/Harare
ZI,VFA,Africa/Harare
ZI,WKM,Africa/Harare
